web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574952094-1537","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Krushang","The Bass feel great","October 24, 2019","Even though they do not have cancelling noise as they cover your whole ear and the sound can be turned up really loud, you won’t miss the cancelling noise. The bass feels great but this headphones are programmed to deliver a clear and pure sound. The materials feel nice and they are really comfortable. Good product with good price","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574952079-1469","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Lumberjack","Solid Headphones","October 30, 2019","I have purchased three different pairs of these headphones and they are all solid quality and are definite recommends I would make to others. I rate it as a 4 out of 5, instead of a 5 out of 5, since the price varies based on color. It should be a flat rate for all colors.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574952059-1378","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","P. Riggs","Good for the Money!","November 16, 2019","I got these in the mail earlier today. While I can't speak on the long term durability, they don't seem to be built cheaply by any means! I have used these to listen to Netflix and music. The balance of the sound is very middle of the line, which is perfectly fine for these types of headphones; they aren't specially designed for anything specific. At max volume on my computer, they don't seem to distort the sound too noticeably, which is good to have!  The noise cancellation with the sound off is decent, they aren't specifically built for it, but the foam does a good job of quieting sounds around you; and then with music, they keep your music contained.

They are comfortable and don't feel like they are putting too much pressure on my head or ears. They are definitely built for larger/ adult heads I would say. The chord also seems rigid enough to avoid kinks and tangles. The spring at the jack end is a nice addition!

Overall, I am happy with the rather inexpensive purchase, hopefully they last!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574952085-1500","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","StarSava","Cheaply made but sounds amazing.","July 20, 2019","These were amazing headphones. Unfortunately they broke off in my LG thinq and now my phone is ruined. I am so mad. But I will say that besides that issue these headphones blow away my blue tooth ones. These are a plug in in case you didn't know. Great sound.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574952051-1339","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Metropolis","You get what you pay for","July 14, 2019","Static comes through the headphones if there's any slight movement of the 3.5mm wire. Ruins an otherwise decent sounding headset.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952100-1565","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Very happy with purchase!","October 4, 2019","These work great.  I use them every night to listen to music when I'm working.  They're built solidly.  I couldn't be happier with this purchase.  I'll probably buy another pair for my wife.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574952066-1402","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","RSeaman","Good sound quality at a very fair price.","October 9, 2019","Bought these headphones for work.  The sound quality is very good.  The head phones fit nicely around the ears and are comfortable.  Thought the headphones are adjustable for different sized heads, they were a bit big for mine at their smallest setting.  They might not be the best fit option for people with smaller heads or children.  I don't believe they have volume control, which I would prefer they did. All in all, I am happy with them, including performance and esthetics.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574952107-1596","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Laurel","Great Awesome Affordable Headphones","October 24, 2019","I really enjoyed this product overall! The headphones are a great quality, price, and awesome costumer service! I would only change one aspect about the head phone. I wish that others around me could not hear what I am listening too, this might be distracting. However I have a really enjoyable sound and can enjoy my music!  I also enjoy that there is a mental coil around the headphone jack. It makes the headphone seem like they would be more difficult to break. AGAIN AWESOME :)","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574952096-1547","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Anthony","It Works","October 10, 2019","These are great. I like that they are over the ear headphones but that they fold up in a compact way that fits nicely in my bag. They feel sturdy yet comfortable and the sound is good. The mic works well, although you may have to cup it with your hand if you are walking in a windy area...but the same is true with the mic on a phone. All in all, I am happy with the purchase. I would say that I would buy it again, but I am hoping that they will last and I wont have to :)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574952062-1387","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Excellent affordable headphones","October 4, 2019","I was looking for basic, wired, headphones for watching shows on the PS4. For the price, these are perfect. Sound quality is great and they are comfortable to wear. The plug in end seems a little excessive to me with the ""silver plated"" end that also has a spring after to help prevent breaking the wire (see photo). But again, for the price, definitely exceeded my expectations, especially with all the other options out there.

Only downside so far.....
This was not made for people with small heads. I wouldn't say I have a small head, but I definitely don't have a big head. I have to have this set to the smallest setting, and it just fits, it's actually a tad loose on top, but it works. So if you have a smaller head, THIS WON'T FIT!

Edit: these $15 headphones have the sound quality of $50 headphones, if you are looking for something affordable with great quality, these are it!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574952055-1357","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jalisa Hickam","Pro's mostly.","November 2, 2019","So the package arrived earlier my first thought was ""Wow this is very small...""

But when you open it up they are huge!

They fold down great, And the colors are true to what they look like when you order.

Sound volume is good noise cancellation is alright. Not a big deal but for the cost of these it is pretty good not so cheep like you normally would get.

Pretty heavy duty, Specially for kids, They are big which is why it's nice.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574952068-1413","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","linda bennett","Great product!","September 11, 2019","I'm probably the only person who can't wear earbuds because they refuse to stay in my ears, so I bought these actual headphones.  I took them to the gym tonight and was amazed how much better the sound is compared to tiny little ear buds, and they stayed put on my ears. They aren't necessarily noise cancelling, but they do cut way down on surrounding noise. I think these are a great product and very reasonably priced.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574952051-1337","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Coletrain","Seems like a good buy, read review.","November 26, 2019","Great affordable set of headphones. I bought 2, for 2 kids. There is no volume control, but the tablet provides that. The noise canceling must be decent, because I have to yell to get the kids attention. I thought is was a good buy. 3 months later, one no longer works. I am fairly handy and was unable to diagnose the issue, like did they pull to hard on a cord or something, I can't see it. I am not sure wether it quit due to abuse, or malfunction. I certainly would believe any abuse it may have undergone, but I am not aware of it. That would have been the difference between 4 and 5 stars.. Or for that matter, less stars.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952055-1354","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Endiyer Reinoso","Great sound and noise reduction!","September 16, 2019","Great sound, easy to pair. Noise reduction is great. The design provides good passive noise reduction, and, when turned on, the active noise cancellation made the music sound even better. Just received today and have only used a couple hours, so I cannot yet confirm the stated battery life. I am very glad I decided to try these! I was a bit concerned, with limited reviews. No regrets!

One final benefit for me- it adjusts down to fit my small head!! Many headphones are too big, but these are perfect!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574952075-1449","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kindle Customer","Nice headphones - the microphone isn't great","August 26, 2019","If you aren't going to use the microphone for recording, these headphones are great. Unfortunately, I recorded an hour's worth of audio and the sound was horrible. I had to go back to my half-broken MPOW headphones to record.  Don't try to record anything with them, you'll be disappointed. I use these headphones to listen to music and podcasts all the time. They're comfortable and the sound is good.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952070-1421","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","brandi","don't waste your money","October 10, 2019","My 14 year old son uses these headphones for gaming and music. He loves them! This was a really great product for a great price.
Update: After only occasional use, these headphones no longer work... The thing that really stinks, is the window to return them closed only 10 days ago. I'm really upset that these quite after only a few weeks.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574952062-1389","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Terrikon","Excellent sound quality","November 5, 2019","Maybe I am out of date, I did not really expect much out of this headphone. I needed a headphone at work so I can block the noise at work. Well, this thing is really cheap and out of my surprise the sound quality was excellent. It is over my head fells really comfy. It also can fold for storage, I think I am going to take this with me on the plane too, it will serve well to watch movies. Great product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574952105-1584","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Declared best ever","October 17, 2019","These were purchased for my daughter whose previous headphones broke and she has already declared them the ""best ever "" she said they are comfortable, a good size and they block out her brother so she can hear her school work on them.  We will be ordering another her her brother now.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574952103-1575","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Grace","great headphone to start...after 1 week the buzzing started","September 27, 2019","the headphones worked perfect in the inception.  but after only about 1 week of use and not much at that, a buzzing noise started.  after purchasing, i went on vacation so couldn't return with the amazon 30 day warranty and reached out directly to the company b/c they also offer a guarantee.  but i've received no reply.

perhaps i got a fluke bad headset but the company being unresponsive isn't a good sign.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952070-1429","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Fits my head just fine and great value!","September 20, 2019","I'm writing this review with the price of the product in mind. These little guys do everything I need them to do and more. I am satisfied with the audio quality, they fit my head just fine (which I wasn't sure about after reading some reviews) and I don't have a large head. I love how they fold flat for storage and the cable seems to be one that will last the test of time. I couldn't ask for more from these headphones.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574952051-1331","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Panda World","Convenient Portable Headphones: Great Value","May 14, 2019","After ordering my headphones, I was happy to receive them very quickly. They arrived in very good condition in a small compact box. I love how the headphones fold up to be very compact and easily portable. It's compact size will easily fit into your purse, backpack, briefcase or luggage so you can enjoy it's use wherever you go. I was pleased with the sound quality on the headphones, it was clear and the bass sounded powerful. The ear pads were very soft and comfortable, which is a big plus. The headphones are adjustable to fit most size heads and I was able to use the microphone on the headphones to converse which was a nice feature. The buttons on the microphone allowed me to play and pause the music and also allowed me to skip to the next song or the previous one. However, I wish the microphone features were also compatible with a PC and laptop instead of just a phone and tablet. Overall the headphones worked well, were comfortable, and are a very convenient portable size. I would recommend these headphones and they are a good value","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952049-1327","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","genefamilyschoolhouse","Good option for older kids travelling","November 25, 2019","Initially we wanted to buy kids' size headphone for a long trip overseas, but we ended up purchasing these headphones for each of our children. It is probably too large for most toddlers but they will likely grow out of any kids' size headphones after a short amount of time. Our 6 year old could wear these headphones just fine; granted he does have a large head but the kids' size ones were way too tight. Another issue we came across with the kids' size options was that the sound was very limited, since manufacturers want to limit the decibels. I understand this but they are not a good option on a noisy plane. As very intentional parents, we first checked the volume on this headset and then offered it to our kids; this way they could hear perfectly over the noisy in-flight noises and still be safe, hearing-wise. These are excellent in sound quality; they are a night and day difference between the standard kids' sized options out there on Amazon. I am extremely satisfied with the purchase and would highly recommend for similar use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574952103-1576","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","BrookTrout","Good Headphones for the money","September 30, 2019","There are great compact headphones, that I don't mind throwing in my computer bag and bringing places with me.  I like that they don't have to be charged, like other headphones I have.  These will work great at home, for school and at work!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952077-1452","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ed Brill","Very good value","October 2, 2019","The headsets were purchased for use in a gym.  They proved to be lightweight, cancelled external noise well, and were easy to use.  I use them on  a treadmill and they remained in place, were comfortable, and distracted me from the boredom of walking to nowhere for hours on end.
For the price, they were great!  Highly recommend these.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574952075-1446","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Robert J. O'Connor","connector does not properly align when plugged in","July 15, 2019","I assume the connector's stereo inputs are not properly aligned because I had to jiggle the hell of out a cord to get both channels to play. Then when plugged into a laptop, I can't get the right channel to give me any real volume, only left. It's very annoying and ruins what is otherwise not a bad sounding headset.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952044-1301","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Austin","Don't pass up this deal!","June 4, 2019","The overwhelming amount of positive reviews on these headphones was what ultimately sold me on them, and I must say I agree with what others have said. As far as sound quality goes, these are competitive with other headphones way above their price range. They aren't going to out-perform $300 Sennheisers or anything, but they are easily on par with something you would find for $50. If that's what you are looking for, give these a shot first - you might just save yourself $40.

A few notes...
- The sound quality is surprisingly good for their price point, and I was shocked by the amount of bass they are actually able to output. It's not head-rattling, but they definitely have more capacity than I expected.
- They're not the most comfortable headphones I've ever tried (that award goes to the Phillips SHP9500s and would be hard to beat), but they're not the most uncomfortable pair either. As far as on-ear headphones go, these are pretty good in this area - I can wear them for several hours before they start to bother me. There are certainly worse options out there.
- I have not tried using the mic, so I can't comment on that one way or the other.
- I really like the metal strain relief they used on the plug. I have never seen any other headphones with that feature and it works well, so this helps elevate these above the rest.
- These don't have much in the way of noise cancellation, but they weren't advertised as such and I didn't expect them to, so no real problem there - just more of an FYI for anyone who might be curious. They do block a little bit of outside noise, but don't expect complete silence. Basically, if someone 5 feet away from me is talking at a normal conversational level, with music playing I can still tell that they are talking but I can't hear them well enough to tell what they are saying (I've received more than several irritated responses from my wife when asking her ""what did you say?"").

These have become my go-to headphones for general everyday listening. I'll reach for one of my more expensive sets if I really want to relax and sink into some good tunes, but these are more than adequate for just about everything else. I have a pair of the (discontinued) Amazon Basics headphones that I use every day at work, and honestly I think these sound better. If those ever break, I will absolutely be buying another set of these to replace them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574952070-1425","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Marlon F.","Good sound for price","August 22, 2019","If you looking for budget headphones then these are pretty good. They are on the ear and are actually comfortable than other on hear headphones. They are wired, which I like cause it gives me that old school feeling and the sound is descent. Bass is not terrible, nor are the highs and mids. So for pretty happy with them for budget headphones.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574952100-1568","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sherry Shimko","Great headphones, they are very easy to store!","November 14, 2019","The sound quality is great. However, I am not very picky. I have had them for almost a month and they still work great. Overall, I am very satisfied with the quality and price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574952103-1580","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","alexander p xalxo","Really good quality to be honest.","July 29, 2019","I love this product. The product itself is very good. I love the noise cancellation because it really will help me in the future. The price is really good for the product. However I do rate it a 4, I would 4 1/2 is because I’m not sure how the microphone works. It seems like it’s easy enough to figure out, but maybe a little instruction on that would be nice. That’s all.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952098-1556","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Marvel","Cool headphones","October 27, 2019","I bought this headphones for my sister for her listening, and she is satisfied with it. For its price, can’t complain. Good sound quality, sturdy enough, protection of wire at Its end against wire folding","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952103-1577","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","All the features needed at an affordable price.","September 16, 2019","For such a small package the sound is great and the comfort is perfect. Late night music, movies and tv are once more enjoyable without disturbing the rest of the household. These may not be the ultimate headphones but they sure are a great value.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952077-1451","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Casey","Great For Price","September 9, 2019","I got these for my son to use at school as he is not fond of earbuds.  They arrived Saturday so I gave them a run myself.  I only had my laptop vol to 20 and I could not hear my son yelling with his friends online 7ft away from me.  The music fade from left to right ear was very good.  I was really surprised by it, especially for $15.  I also like the metal plug.  It seems durable.  That is a problem with my boys and earbuds.  And, they are comfy for me as well as my son.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574952081-1474","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Keith Frantesl","Good product for the price","October 7, 2019","Are you looking for wired headphones? No need to look further .. just buy these.
Only criticism is my large ears don't allow for padded headphones to completely cover them.. but i have that issue with every headphone, so normal human beings should be fine. They are comfortable as the description states, and sound quality is about what you would expect.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574952094-1539","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Syrinx09","Fine for my purposes","October 13, 2019","They're ok. I'm not an audiophile or I would not be happy. Just using to watch YouTube vids without disturbing others. Finish looks better in the pictures than in person. Durability yet to be determined.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574952094-1533","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jyoung1z","My child uses these but I have not heard any complaints at all about them.","April 1, 2019","My child likes these. He said, "" his teacher at school had these and is the reason I bought these for my child"". I again have not heard any reports of these don't work, I can't hear anything, I can only hear out of 1 side. No reports like that yet. So far so Good.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
