web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574954385-5329","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Best Wireless Headset","January 21, 2019","I have tried a variety of headsets and never written a review.  I will make an exception as I have used my Trekz in the last week more than I have used any headset that I have owned.  It is light weight and can sit around your neck to use if a call comes in.  It is low profile and doesn't stick out like Frankenstein nodes.  Easy to pair with both phone and laptop easily and switches nicely between the two.  Sound quality is excellent and I am told that the microphone is clear and comes in strong.  The only negative I have notices is if I have it on for a few hours it is tight below the temples but not sure it would work well if it wasn't.....Best I have used.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574954406-5438","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Denise L Notman","Buttons places to scratch ears.","July 13, 2019","After wearing for a couple weeks (8hour days) for work, need to find a different style.  These rest so the buttons scratch the back of the ear and the sores are getting too much.  I keep lifting the set up so it doesn't put pressure on the ears but gravity works to pull them back down.","2.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574954400-5405","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JSL","Nice for running","December 2, 2018","These seem more like small audio speakers than induction devices. They're comfortable to wear for the most part, but there are no adjustments to be made, so at times they press a little too hard on my jaw joint. But I do like the safety aspect of being able to hear what's going on around me as I run.","3.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574954393-5375","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","TinBat","Very comfortable and a must if you are a walker and/or runner.","January 1, 2019","Great fit and battery life. Paired easily with my phone. Easy to operate. Sound is good. Great to hear ambient noises like cars and people around you if you are a walker/runner...so much safer! One thing to consider is when turning off it is a little difficult to hear the music prompt that the earphones are shutting down.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574954385-5337","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Terig","I have tinnitus and I love that I can listen without earbuds in my ear","December 31, 2018","I am so happy I purchased my Trekz.  I have Tinnitus mostly in my right ear and cannot listen to regular headphones. It makes the ringing so much worse.  These are amazing.  I can listen to podcasts or music and the sound is so good.  I also like that I can hear around me if I'm outside but can use the earplugs if I want to block out other noise.  Even without the earplugs I can hear the music or podcasts fine with no interference.  One of my best purchases","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574954398-5392","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jon S.","My After-Shokz work great","July 14, 2019","I wear CIC hearing aids and now with the After-Shokz headphones I don't have to remove them to place earbuds in my ears. The sound quality is terrific and I can hear if anybody is talking to me.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574954369-5262","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jeffrey L.","Good product, not great","December 18, 2018","This is a good product for listening to background music, or for a conference call while still being able to hear what's going on around you. However, I am surprised that someone can hear the sound if they stand beside you. I thought it would be inaudible to others. That's what's most disappointing. The sound quality will not impress an audiophile but is adequate for it's purpose.","3.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574954379-5303","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","mike","Not What I Hoped for","June 30, 2019","I had a good feeling purchasing these, but after 1 month of using them while working (outdoor work in the heat, & sweating alot) I had people I was talking to while using this product complain to me that they could hear everything but me.  Crackling noises, cutting out, not getting clear voice for them to hear me.  I believe this product could use some more tweeking when it come to the sound quality and noise cancellation and mostly the moisture wicking.  I'm sad and disappointed because I had high hopes.","3.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574954374-5280","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","James","Great for the gym","August 10, 2019","Let's get the negative out of the way first.  The only reason I didn't give these headphones 5 stars is the lack of bass.  Not a deal breaker for me but would have been nice.

Now for the good stuff!  I was skeptical at first because I've never tried bone conduction headphones before but these are super-comfortable and sound quality is nice and crisp.  Great for audiobooks.  I bought these primarily to wear at the gym so when I put them to the test I was impressed...even during strenuous weight lifting and lot of sweating they stayed securely fitted.  Also my gym has horrible ""mainstream"" music (if you can even call it music) blasting across the whole place and I was afraid with these headphones being off-ear that might be a problem but thankfully I couldn't hear it hardly at all.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574954402-5412","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","LWBeck","Fabulous!","August 31, 2019","These are excellent head phones.  My son is deaf in one ear, yet he can hear fairly well through these bone conduction headphones on his deaf side, as opposed to hearing nothing.  He was ecstatic, as am I.  He liked them so much that I ordered them for myself.  They're awesome!","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574954393-5370","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Verigam","FRAUD!  Buyer Beware","September 5, 2019","These are definitely NOT using bone to transmit sound, they are nothing more than speakers next to the ear.  I still have my old Bone Phone's from decades ago and they emit NO audible sound.  These units are over priced over the ear buds and should not be advertised this way.  NOT RECOMMENDED","1.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574954367-5249","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ladybug","Stylish and cool, just a minor problem with the weight issue.","December 23, 2018","I like ending on a positive note, so I'll just say that these headphones after being worn for about a couple of hours, hurts the ears. They rest behind The ears. I think they are applying too much downward pressure. I fix this problem by placing them over the arms of my safety glasses at work. That seems to give some relief for a couple of hours. The microphone is ok...it's good if you need to take a call hands-free and you aren't worried about the quality. I find I have to turn up the volume on my phone a bit to understand the person on the other end, then the headphones vibrate like crazy, distorting the caller's voice. It feels very weird to have my face vibrating! The microphone makes it sound like I'm in a tin can, but it works. I give an over-all rating of 4 stars because of the heaviness upon my ears. I love love love the ability to listen to my favorite music at work and still be able to interact with the world around me. That is too cool. The sound is nice. If you are looking for a full bass sound, these will not provide that, but they do offer the ability to listen to music safely on the go.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574954381-5312","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Austin","Great once you get used to it.","March 4, 2019","First pair of bone conduction headphones. I use these exclusivley at work where I have hearing protection in a noisy shop environment. There is a noticeable difference in sound quality compared to a good set of cans or in ears and they do lacm somewhat in the bass but I am more than happy to take thay trade off and protect my hearing. They have an EQ setting specificaly for use with hear-pro which works quite well. My only issue is they dont always seat properly and the usablity will depend greatly on the shape of your head.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574954360-5226","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bobby","perfect if you don't like ear plugs in your ear for hours","July 5, 2019","sound is great without plugs, you will hear surrounding noise. plugs in ears cancels all noise. but... that's what plugs do anyway.  DOWNSIDE... I wish the volume adjustment piece which is on the right ear, same construct on left-hurts my ears. Its too close and sits right behind the ear. Should be further to the back.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574954383-5327","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Saurabh Patel","Stopped working after 4 months","May 24, 2019","Loved the sound quality and the headphones until they stopped working a few months after I purchased them. Won’t pair with my phone anymore. To spend $100 on headphones and have them stop working shortly after sucks. Microphone didn’t work great either. No support available so they don’t warranty their products either. I’m guessing most of these 5 star reviews are fake.","1.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574954417-5487","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","SueLB","Exceptional & best headphones","May 27, 2019","Amazing headphones!  I wear hearing aids & now don’t have multiple buds in my ears when I want to listen to music or news.  Fantastic sounds & worth the money!","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574954387-5343","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dennis","Cool headphones!","November 21, 2019","Pros: Bone conducting allows the user to remain aware of your surroundings while listening to your favorite music, podcast, etc... Two EQ settings, one for music and the other voice. Battery life is great, charge lasts over 6 hours of continuous use

Cons: fits a little big, if I had know that they had a mini version, I would have gotten that one. Two EQ settings, which it had more.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574954415-5470","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great headphones for enviorments you need to hear your surroundings!","April 20, 2019","These headphones are a daily use item for me, I use them for 8 and a half hours Monday-Friday for work, they hold a charge all day, the sound quality isn't the best by any means but they sound amazing for also being able to hear all noises around you!","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574954400-5408","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Michael F. Hammell","Interesting and convenient form fit","March 5, 2019","I like the form, ease of use, and quality of sound.  The ability to carry on a brief conversation while using the headphones is very impressive.  I also appreciate that I can hear sounds that someone sitting close to me cannot.  I like that the charging is simple and efficient.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574954381-5315","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","I AM THE NIGHT, I AM THE EVIL, I AM FAT-MAN","Great headphone that doesn’t last a year.","February 15, 2019","It’s been about two months but loving it!
Works great in class during college, cycling, and many more!

The problem is that sometimes the music and sounds skips around a bit by bit. It’s not quite clear when using the microphone, been told couple of times that they couldn’t hear me through the microphone.

Too bad this product only useable for 6hrs. Would’ve been better if it was 10 to 12 hrs like the power beats.

UPDATE: I bought this product on January and the arm part snaps in November. Also the bluetooth lags a lot. The music skips a bit and sometimes it’s difficult to talk through the mic. Going to have to reduce one star from this product because it did not last a year or two. Was expecting to last at least a year.","3.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574954402-5409","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","matthewpartrick","Excellent sound","January 2, 2019","One of the best sound-wise for bone condutions I've used.  Is water resistant and good for sweaty runs, but not waterproof so don't swim with them.  Plus since they don't sit in your ears you can safely run with them and hear ambient noise cars etc.  Highly recommended.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574954393-5377","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Michelle","Horribly uncomfortable","September 17, 2019","I sized them per the aftershoz website the fit. But are very uncomfortable to wear for more than 2 hours. The sound quality is ok but for the price it should be better. I’ve bought Walmart cheap Bluetooth headphones that sound better. Over all I wouldn’t buy again or suggest anyone buy them.","2.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574954360-5220","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ethan","Title is really mis leading!","January 17, 2019","This product DOES NOT work as it says it should. It was really disappointing because I thought that there would be no sound and the bone conduction would do it all. These head phones are just ear buds with a base. Sound quality is super bad. I wore the head phones the way they suggested but the sound quality was super bad and I could barely hear it. Then I moved the speakers into my ear lobes and the sound was better but at that point I realized these are not State of the art technology, these are crap over priced head phones. Very Disappointed... would not recommend.","1.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574954379-5300","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bam Bam","Really nice so far, if a little pricey","April 24, 2019","I tried these headphones out, after buying a knock-off brand with a similar design (which failed after a few months).

They are really nice! They fit well around the neck, they pair quickly, and the audio is clear. This style of headphone is known for being light on bass, so you may want to pass if you expect that. They are better suited for podcasts and higher-range music.

The price is a little steep, compared to the off-brands... but then again, I'm here because my off-brand headset died an early death.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574954362-5232","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","happychemistry","Exactly what I was looking for - good running bluetooth headphones","January 18, 2019","I have and android phone and I've tried all sorts of bluetooth earphones/buds and also wired earphones/buds.  I've been left frustrated in the past with the performance of these devices.  They would either come loose and fall out during runs/gym sessions, they would be noise cancelling (which can be dangerous when out for a run or a bike ride), they would lose bluetooth signal (my beats were notorious for this), they just weren't durable (several brands including my beats fell into this category) and if they were wired, the wires would get tangled during use and when stored.  Therefore, when I read about the AfterShokz Trekz Titanium Open-Ear Wireless Bone Conduction Headphones via several running websites/blogs and tech product review websites, I was skeptical about performance and how I would like them.  Yet,  I have to say that they are exactly what I have been searching for.  They are secure (they haven't fallen out during any of my runs), I don't loose bluetooth signal, they are made of rubber and have durable construction, they fold up easy for transport, they don't have wires to get tangled and the sound quality allow for some ambient noise to filter in, but that's what I was actually looking for (safety reasons).  So far, so good!","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574954362-5229","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","John Nicholson","Perfect Bone Conduction Headphone","December 29, 2018","I’ve been rocking with AfterShokz for a few years now. Call it brand loyalty, but these headphones are vital to my daily experiences. Being able to have a soundtrack to my life events while still having audible access to my surroundings is enthralling! These promote safety while navigating environments. I use these when I run, cycle, and strength train in the gym. When I have an incoming call, a quick press and I’m plugged in. The range is about 20-30 feet. Haven’t had any connectivity issues. You will experience some leakage with music if you crank the volume to the max but phone calls not so much. Pairing is easy. The warranty is excellent! Very compatible with Siri. Skips tracks. Pauses tracks. Allows call waiting switch. It’s a worthy investment overall. Haven’t had anything else other than AfterShokz. None of the knock-offs measure up even at the fraction of the cost.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574954417-5488","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rtr","Make Sure You size them - Consider Mini","January 20, 2019","I love the concept of bone conduction. It allows to hear the ambient sound around you if you wish. The only complaint is that the regular size is quite large for the average head  MAKE SURE YOU USE THE SIZING PAPER YOU CAN PRINT OUT TO CONFIRM THE CORRECT SIZE.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574954396-5379","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Red robin","On a low setting you can hear what's playing as well as outside sounds.","September 4, 2019","I like how secure they fit ear area but are loose on the back of head.  I have to prop it up on a towel or my ponytail to keep it set where I need it.  The sound quality is good and does a fine job of canceling other noises without the earplugs they provide.  My boyfriend like them so much he bought a pair for himself.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574954374-5281","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Nice product. Take care of them properly.","September 30, 2019","This is my third set of Trex Titanium headsets. They have excellent sound quality without blocking the ear canal. Thus you can hear ambient noise easily. If you want noise canceling, simply use earplugs-(provided).  The controls are easy to learn and use.
The down side is that they must be handled carefully. My first pair was replaced under warranty when they broke when putting them on. I broke the second set when carrying them in my cargo pocket of my shorts- bad move. When I bought this pair I also purchased the safety carry case. The best way to travel with them is on your head- even when not using them. Aside from that use the carry case.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574954419-5495","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Teresa A. Lively-Hall","Less than a year","November 7, 2019","I purchased these in November 2018, they almost made it to a year before one side snapped. The most I'd ever done with these was put them on so needless to say I'm not really happy with the quality, though otherwise they were fine while they lasted.
Lot of money to spend for less than a years worth of use.","1.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574954383-5320","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","9852419","Ok for some situations","October 15, 2019","Overall, they are ok. I like the comfort, weight, and size of them. The battery life is sufficient.

My biggest issue is the maximum volume output. I took these headphones on a flight and could barely hear the audio over the hum of the engines. I know part of the benefit is the ability to hear the environment around you while wearing them, but I'd also like to be able to hear the headphones.","3.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574954419-5489","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","ROYALTY","Really good.","May 12, 2019","I was skeptical when I saw this product on QVC, but I decided to check it out. It’s amazing. Soft sound, high quality, good package, easy to use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574954358-5212","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kindle Customer","Great for calls and keeping ears open!  Weak for music.","August 24, 2018","Great for phone calls and keeping your ears open.  Slight pressure fatigue on the sides of head.  Music is functional but you will definitely want to use your favorite EQ app tweak the sound as out of the box it's pretty disappointing.  For bone conductive/keeping ears open they are great but will be outperformed in music by $20 earbuds and pretty much everything over ear.  Build quality is solid.  Very unique product.","4.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574954415-5475","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Roger Jimenez","Great product","July 24, 2019","My kiddo loves these. She’s autistic and does need the big headphones to cover hears. These do the job. She loves the sound and for of them. Works even better with earplugs","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574954367-5257","https://www.amazon.com/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Patrick A. Patterson","These are GREAT","January 13, 2019","Best headphones I've ever used.  Excellent battery life, wonderful call and music clarity, impervious to sweat and you can hear what is going on around you.  I no longer fear traffic coming up on me from the rear or the attacking dog from the rear.  Conversations with other people while using these are possible.  You no longer have to pop out an earbud to hear someone talking to you.  Can even be used in the automobile because your normal hearing is not interfered with.  I highly recommend these to my family.  My several other sets of ear buds are now in the trash.","5.0 out of 5 stars","Next page→","https://www.amazon.com/AfterShokz-Conduction-Headphones-Reflective-AS600SG-BR/product-reviews/B07G3JMPBZ/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
